datetime,recordid,login,department,location,ClientIP,clientpublicIP,serverip,requestmethod,requestsize,responsesize,transactionsize,url,refererURL,host,urlcategory,urlsupercategory,urlclass,action,reason,respcode,useragent,threatname,threatcategory,threatclass,appname,appclass,pagerisk,filetype,dlpengine,dlpdictionaries,contenttype,proto,devicehostname,deviceowner,totaltime,cachehit
2024-03-14 14:21:11,4678,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.79,93.184.116.106,GET,2411,35463,37874,https://salesforce.com/assets/app.js,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-39,s.patel,107,TCP_MISS
2024-03-14 14:22:48,4625,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.26,93.184.118.67,GET,1916,55210,57126,https://news.ycombinator.com/,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-26,d.kim,11,TCP_HIT
2024-03-14 14:23:47,4663,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.64,93.184.65.249,GET,1079,77829,78908,https://docs.google.com/api/v2/items,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Not Found,404,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-24,a.rivera,12,TCP_MISS
2024-03-14 14:27:22,4741,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.142,93.184.38.136,GET,1833,17560,19393,https://salesforce.com/api/v2/items,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-22,j.okafor,7,TCP_HIT
2024-03-14 14:28:07,4534,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.135,93.184.204.93,GET,2105,66833,68938,https://linkedin.com/,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-15,l.novak,56,TCP_MISS
2024-03-14 14:30:18,4576,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.177,93.184.192.247,GET,736,80300,81036,https://slack.com/,,slack.com,Instant Messaging,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-17,l.novak,9,TCP_HIT
2024-03-14 14:31:28,4417,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.18,93.184.6.15,GET,848,85701,86549,https://news.ycombinator.com/search,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Not Found,404,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-18,d.kim,56,TCP_MISS
2024-03-14 14:31:49,4735,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.136,93.184.102.122,GET,1559,87808,89367,https://outlook.office365.com/api/v2/items,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-16,j.okafor,62,TCP_MISS
2024-03-14 14:33:29,4510,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.111,93.184.146.115,GET,2096,70737,72833,https://outlook.office365.com/,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-31,l.novak,10,TCP_HIT
2024-03-14 14:33:38,4463,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.64,93.184.164.35,GET,743,30039,30782,https://outlook.office365.com/,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-24,s.patel,5,TCP_MISS
2024-03-14 14:34:24,4764,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.165,93.184.222.224,GET,2115,31727,33842,https://slack.com/search,,slack.com,Instant Messaging,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-05,l.novak,109,TCP_MISS
2024-03-14 14:35:06,4697,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.98,93.184.111.65,GET,2364,45590,47954,https://stackoverflow.com/,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-18,j.okafor,30,TCP_MISS
2024-03-14 14:35:25,4486,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.87,93.184.159.31,GET,1875,76709,78584,https://news.ycombinator.com/assets/app.js,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-07,j.okafor,77,TCP_MISS
2024-03-14 14:38:01,4701,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.102,93.184.105.95,GET,1902,82757,84659,https://docs.google.com/assets/app.js,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-22,j.okafor,30,TCP_MISS
2024-03-14 14:40:57,4702,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.103,93.184.244.237,GET,2489,68676,71165,https://news.ycombinator.com/,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-23,j.okafor,25,TCP_MISS
2024-03-14 14:41:25,4494,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.95,93.184.8.92,GET,724,77789,78513,https://docs.google.com/search,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-15,d.kim,15,TCP_HIT
2024-03-14 14:43:05,4603,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.4,93.184.19.205,GET,1477,78024,79501,https://news.ycombinator.com/assets/app.js,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-04,a.rivera,5,TCP_HIT
2024-03-14 14:43:40,4465,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.66,93.184.172.244,GET,1399,77146,78545,https://docs.google.com/assets/app.js,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-26,a.rivera,63,TCP_MISS
2024-03-14 14:44:31,4560,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.161,93.184.198.138,GET,1217,15884,17101,https://stackoverflow.com/search,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Not Found,404,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-01,l.novak,96,TCP_MISS
2024-03-14 14:44:50,4558,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.159,93.184.142.14,GET,1503,837,2340,https://news.ycombinator.com/api/v2/items,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-39,d.kim,45,TCP_MISS
2024-03-14 14:45:04,4391,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.192,93.184.74.42,GET,2032,61310,63342,https://linkedin.com/search,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-32,l.novak,30,TCP_MISS
2024-03-14 14:46:59,4537,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.138,93.184.59.230,GET,1764,11667,13431,https://news.ycombinator.com/,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-18,s.patel,28,TCP_MISS
2024-03-14 14:47:03,4673,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.74,93.184.144.40,GET,1635,37461,39096,https://stackoverflow.com/assets/app.js,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-34,a.rivera,30,TCP_MISS
2024-03-14 14:47:16,4471,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.72,93.184.149.131,GET,1856,26373,28229,https://outlook.office365.com/assets/app.js,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-32,m.chen,14,TCP_MISS
2024-03-14 14:48:09,4400,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.1,93.184.202.100,GET,1124,58928,60052,https://aws.amazon.com/api/v2/items,,aws.amazon.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-01,d.kim,63,TCP_MISS
2024-03-14 14:51:14,4411,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.12,93.184.25.181,GET,2411,82514,84925,https://docs.google.com/,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-12,s.patel,62,TCP_MISS
2024-03-14 14:51:18,4730,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.131,93.184.19.213,GET,2322,1616,3938,https://outlook.office365.com/search,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-11,s.patel,26,TCP_MISS
2024-03-14 14:52:04,4634,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.35,93.184.195.227,GET,331,70044,70375,https://stackoverflow.com/assets/app.js,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-35,j.okafor,31,TCP_MISS
2024-03-14 14:56:49,4551,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.152,93.184.199.141,GET,496,11832,12328,https://github.com/search,,github.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-32,s.patel,10,TCP_MISS
2024-03-14 14:57:45,4669,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.70,93.184.24.151,GET,961,12117,13078,https://salesforce.com/,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-30,d.kim,14,TCP_MISS
2024-03-14 14:58:29,4683,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.84,93.184.73.238,GET,2347,53537,55884,https://salesforce.com/assets/app.js,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-04,s.patel,38,TCP_MISS
2024-03-14 14:59:59,4527,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.128,93.184.209.201,GET,1110,54779,55889,https://docs.google.com/assets/app.js,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-08,s.patel,22,TCP_MISS
2024-03-14 15:00:39,4736,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.137,93.184.182.41,GET,818,58456,59274,https://slack.com/assets/app.js,,slack.com,Instant Messaging,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-17,j.okafor,83,TCP_MISS
2024-03-14 15:00:40,4528,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.129,93.184.193.7,GET,949,4168,5117,https://docs.google.com/api/v2/items,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Not Found,404,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-09,l.novak,31,TCP_MISS
2024-03-14 15:01:27,4753,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.154,93.184.137.169,GET,1827,18082,19909,https://linkedin.com/api/v2/items,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-34,j.okafor,38,TCP_MISS
2024-03-14 15:03:14,4648,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.49,93.184.195.168,GET,2080,24901,26981,https://github.com/assets/app.js,,github.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-09,d.kim,4,TCP_HIT
2024-03-14 15:07:47,4553,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.154,93.184.87.244,GET,2044,62285,64329,https://docs.google.com/,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-34,d.kim,4,TCP_HIT
2024-03-14 15:08:00,4406,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.7,93.184.225.62,GET,907,80252,81159,https://salesforce.com/,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-07,d.kim,147,TCP_MISS
2024-03-14 15:08:38,4523,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.124,93.184.141.243,GET,1386,50014,51400,https://news.ycombinator.com/assets/app.js,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-04,s.patel,99,TCP_MISS
2024-03-14 15:09:30,4752,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.153,93.184.123.186,GET,1227,1828,3055,https://slack.com/api/v2/items,,slack.com,Instant Messaging,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-33,d.kim,4,TCP_HIT
2024-03-14 15:10:14,4407,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.8,93.184.79.63,GET,2157,68265,70422,https://github.com/assets/app.js,,github.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-08,l.novak,171,TCP_MISS
2024-03-14 15:10:17,4600,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.1,93.184.61.143,GET,654,68960,69614,https://salesforce.com/,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-01,s.patel,117,TCP_MISS
2024-03-14 15:10:20,4464,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.65,93.184.216.219,GET,700,59123,59823,https://docs.google.com/,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-25,l.novak,98,TCP_MISS
2024-03-14 15:12:50,4462,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.63,93.184.46.56,GET,793,43151,43944,https://github.com/search,,github.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-23,s.patel,4,TCP_HIT
2024-03-14 15:13:44,4525,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.126,93.184.162.136,GET,1248,70238,71486,https://news.ycombinator.com/search,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-06,a.rivera,54,TCP_MISS
2024-03-14 15:15:41,4655,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.56,93.184.35.76,GET,2185,15484,17669,https://docs.google.com/api/v2/items,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-16,m.chen,57,TCP_MISS
2024-03-14 15:15:43,4737,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.138,93.184.98.16,GET,2161,13265,15426,https://salesforce.com/search,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-18,j.okafor,39,TCP_MISS
2024-03-14 15:25:01,4392,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.193,93.184.46.113,GET,368,61440,61808,https://news.ycombinator.com/assets/app.js,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-33,d.kim,78,TCP_MISS
2024-03-14 15:25:13,4422,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.23,93.184.29.108,GET,436,43347,43783,https://outlook.office365.com/api/v2/items,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-23,j.okafor,178,TCP_MISS
2024-03-14 15:27:31,4502,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.103,93.184.129.53,GET,1937,86234,88171,https://stackoverflow.com/search,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-23,s.patel,11,TCP_HIT
2024-03-14 15:28:31,4507,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.108,93.184.178.206,GET,969,51096,52065,https://salesforce.com/assets/app.js,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-28,s.patel,27,TCP_MISS
2024-03-14 15:30:07,4610,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.11,93.184.170.85,GET,725,38539,39264,https://aws.amazon.com/assets/app.js,,aws.amazon.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-11,l.novak,46,TCP_MISS
2024-03-14 15:30:51,4552,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.153,93.184.205.26,GET,1143,37778,38921,https://stackoverflow.com/api/v2/items,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-33,s.patel,37,TCP_MISS
