cip	user	dept	httpmethod	requesturl	hostname	statuscode	eventtime	sentbytes	receivedbytes	category	policyaction	blockreason	timetaken	tcpstatus	useragentheader	malwarename
10.12.4.102	s.patel	Marketing	GET	https://aws.amazon.com/assets/app.js	aws.amazon.com	200	2024-03-14T15:37:51Z	1232	71557	Professional Services	Allowed	Allowed	31	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.9.14	l.novak	HR	GET	https://github.com/api/v2/items	github.com	200	2024-03-14T15:41:17Z	529	7308	Professional Services	Allowed	Allowed	3	TCP_HIT	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.7.88	m.chen	Finance	GET	https://aws.amazon.com/api/v2/items	aws.amazon.com	200	2024-03-14T15:41:31Z	486	35624	Professional Services	Allowed	Allowed	130	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.4.31	a.rivera	Engineering	GET	https://docs.google.com/assets/app.js	docs.google.com	200	2024-03-14T15:41:34Z	1585	13242	Web Based Productivity	Allowed	Allowed	23	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.7.23	d.kim	Sales	GET	https://linkedin.com/assets/app.js	linkedin.com	301	2024-03-14T15:42:27Z	508	74845	Social Networking	Allowed	Allowed	71	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.4.31	a.rivera	Engineering	GET	https://outlook.office365.com/	outlook.office365.com	200	2024-03-14T15:43:03Z	2120	38255	Webmail	Allowed	Allowed	12	TCP_HIT	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.4.102	s.patel	Marketing	GET	https://github.com/api/v2/items	github.com	200	2024-03-14T15:43:58Z	1732	16286	Professional Services	Allowed	Allowed	60	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.7.88	m.chen	Finance	GET	https://slack.com/search	slack.com	200	2024-03-14T15:44:25Z	2054	67553	Instant Messaging	Allowed	Allowed	12	TCP_HIT	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.4.31	a.rivera	Engineering	GET	https://aws.amazon.com/	aws.amazon.com	200	2024-03-14T15:45:27Z	379	24374	Professional Services	Allowed	Allowed	66	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.9.14	l.novak	HR	GET	https://linkedin.com/search	linkedin.com	200	2024-03-14T15:46:53Z	2311	86172	Social Networking	Allowed	Allowed	6	TCP_HIT	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
### NSS feed reconnected: 0 records dropped upstream ###
10.12.4.55	j.okafor	Engineering	GET	https://outlook.office365.com/assets/app.js	outlook.office365.com	200	2024-03-14T15:46:54Z	1667	45950	Webmail	Allowed	Allowed	9	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.7.88	m.chen	Finance	GET	https://stackoverflow.com/assets/app.js	stackoverflow.com	200	2024-03-14T15:48:26Z	1476	24370	Professional Services	Allowed	Allowed	22	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.4.102	s.patel	Marketing	GET	https://news.ycombinator.com/	news.ycombinator.com	200	2024-03-14T15:52:30Z	1775	17741	News and Media	Allowed	Allowed	29	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.7.23	d.kim	Sales	GET	https://salesforce.com/api/v2/items	salesforce.com	200	2024-03-14T15:52:53Z	883	6691	Business Applications	Allowed	Allowed	7	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.4.31	a.rivera	Engineering	GET	https://news.ycombinator.com/assets/app.js	news.ycombinator.com	200	2024-03-14T15:52:59Z	424	88616	News and Media	Allowed	Allowed	35	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.7.88	m.chen	Finance	GET	https://aws.amazon.com/	aws.amazon.com	200	2024-03-14T15:54:26Z	1391	5951	Professional Services	Allowed	Allowed	22	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.9.14	l.novak	HR	GET	https://slack.com/api/v2/items	slack.com	200	2024-03-14T15:55:05Z	1403	32094	Instant Messaging	Allowed	Allowed	65	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.9.14	l.novak	HR	GET	https://github.com/search	github.com	200	2024-03-14T15:55:28Z	1133	46778	Professional Services	Allowed	Allowed	23	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.7.23	d.kim	Sales	GET	https://github.com/api/v2/items	github.com	200	2024-03-14T15:56:54Z	1498	76609	Professional Services	Allowed	Allowed	7	TCP_HIT	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.4.31	a.rivera	Engineering	GET	https://outlook.office365.com/assets/app.js	outlook.office365.com	200	2024-03-14T15:58:01Z	1160	57046	Webmail	Allowed	Allowed	90	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.9.14	l.novak	HR	GET	https://news.ycombinator.com/assets/app.js	news.ycombinator.com	200	2024-03-14T16:00:42Z	668	53802	News and Media	Allowed	Allowed	2	TCP_HIT	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.4.31	a.rivera	Engineering	GET	https://stackoverflow.com/search	stackoverflow.com	200	2024-03-14T16:05:45Z	590	27357	Professional Services	Allowed	Allowed	27	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.7.23	d.kim	Sales	GET	https://aws.amazon.com/search	aws.amazon.com	200	2024-03-14T16:06:32Z	1609	60784	Professional Services	Allowed	Allowed	2	TCP_HIT	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.4.55	j.okafor	Engineering	GET	https://github.com/assets/app.js	github.com	200	2024-03-14T16:14:03Z	615	7649	Professional Services	Allowed	Allowed	26	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.4.55	j.okafor	Engineering	GET	https://stackoverflow.com/api/v2/items	stackoverflow.com	200	2024-03-14T16:34:26Z	403	57887	Professional Services	Allowed	Allowed	7	TCP_HIT	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.7.88	m.chen	Finance	GET	https://news.ycombinator.com/api/v2/items	news.ycombinator.com	200	2024-03-14T16:35:29Z	1298	84449	News and Media	Allowed	Allowed	41	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.9.14	l.novak	HR	GET	https://docs.google.com/assets/app.js	docs.google.com	200	2024-03-14T16:39:10Z	746	1829	Web Based Productivity	Allowed	Allowed	4	TCP_HIT	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.7.23	d.kim	Sales	GET	https://aws.amazon.com/assets/app.js	aws.amazon.com	200	2024-03-14T16:42:56Z	1078	50865	Professional Services	Allowed	Allowed	29	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.4.31	a.rivera	Engineering	GET	https://linkedin.com/search	linkedin.com	200	2024-03-14T16:43:17Z	2006	50582	Social Networking	Allowed	Allowed	16	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.4.55	j.okafor	Engineering	GET	https://outlook.office365.com/api/v2/items	outlook.office365.com	200	2024-03-14T16:45:54Z	898	49097	Webmail	Allowed	Allowed	6	TCP_HIT	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.4.31	a.rivera	Engineering	GET	https://news.ycombinator.com/	news.ycombinator.com	200	2024-03-14T16:51:51Z	1483	54086	News and Media	Allowed	Allowed	32	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.7.23	d.kim	Sales	GET	https://news.ycombinator.com/api/v2/items	news.ycombinator.com	404	2024-03-14T16:52:04Z	1224	12200	News and Media	Allowed	Not Found	36	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.4.55	j.okafor	Engineering	GET	https://salesforce.com/search	salesforce.com	200	2024-03-14T16:52:40Z	1739	68307	Business Applications	Allowed	Allowed	4	TCP_HIT	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.4.31	a.rivera	Engineering	GET	https://docs.google.com/assets/app.js	docs.google.com	200	2024-03-14T16:54:53Z	782	41168	Web Based Productivity	Allowed	Allowed	25	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.4.102	s.patel	Marketing	GET	https://slack.com/api/v2/items	slack.com	200	2024-03-14T16:55:21Z	324	53024	Instant Messaging	Allowed	Allowed	13	TCP_HIT	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.7.23	d.kim	Sales	GET	https://linkedin.com/search	linkedin.com	200	2024-03-14T16:58:21Z	802	4871	Social Networking	Allowed	Allowed	112	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.4.55	j.okafor	Engineering	GET	https://salesforce.com/assets/app.js	salesforce.com	200	2024-03-14T17:06:12Z	778	78221	Business Applications	Allowed	Allowed	55	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.4.31	a.rivera	Engineering	GET	https://aws.amazon.com/	aws.amazon.com	200	2024-03-14T17:13:57Z	1356	18317	Professional Services	Allowed	Allowed	4	TCP_HIT	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.7.23	d.kim	Sales	GET	https://docs.google.com/	docs.google.com	200	2024-03-14T17:28:08Z	1490	27049	Web Based Productivity	Allowed	Allowed	8	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.7.88	m.chen	Finance	GET	https://docs.google.com/api/v2/items	docs.google.com	200	2024-03-14T17:29:34Z	1180	57326	Web Based Productivity	Allowed	Allowed	76	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.4.55	j.okafor	Engineering	GET	https://stackoverflow.com/api/v2/items	stackoverflow.com	204	2024-03-14T17:51:56Z	2481	0	Professional Services	Allowed	Allowed	16	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.4.102	s.patel	Marketing	GET	https://news.ycombinator.com/	news.ycombinator.com	200	2024-03-14T17:55:07Z	1950	77837	News and Media	Allowed	Allowed	19	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.9.14	l.novak	HR	GET	https://stackoverflow.com/assets/app.js	stackoverflow.com	200	2024-03-14T17:57:01Z	2266	21808	Professional Services	Allowed	Allowed	7	TCP_HIT	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.4.102	s.patel	Marketing	GET	https://news.ycombinator.com/assets/app.js	news.ycombinator.com	200	2024-03-14T18:02:31Z	1063	7925	News and Media	Allowed	Allowed	2	TCP_HIT	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.4.102	s.patel	Marketing	GET	https://salesforce.com/assets/app.js	salesforce.com	200	2024-03-14T18:03:14Z	979	86876	Business Applications	Allowed	Allowed	138	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.4.55	j.okafor	Engineering	GET	https://github.com/	github.com	200	2024-03-14T18:11:36Z	1938	9838	Professional Services	Allowed	Allowed	66	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.9.14	l.novak	HR	GET	https://docs.google.com/search	docs.google.com	200	2024-03-14T18:21:42Z	1391	61824	Web Based Productivity	Allowed	Allowed	29	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.7.23	d.kim	Sales	GET	https://slack.com/api/v2/items	slack.com	200	2024-03-14T18:26:40Z	1312	24973	Instant Messaging	Allowed	Allowed	9	TCP_HIT	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.9.14	l.novak	HR	GET	https://github.com/	github.com	200	2024-03-14T18:49:38Z	1434	18698	Professional Services	Allowed	Allowed	12	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.7.23	d.kim	Sales	GET	https://linkedin.com/assets/app.js	linkedin.com	200	2024-03-14T18:50:12Z	2303	37915	Social Networking	Allowed	Allowed	19	TCP_MISS	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36	
10.12.7.88	m.chen	Finance	POST	https://files.dropzone-sync.ru/upload/chunk-000	files.dropzone-sync.ru	200	2024-03-14T19:11:08Z	21501120	274	File Host	Allowed	Allowed	105	TCP_MISS	python-requests/2.31.0	
10.12.7.88	m.chen	Finance	POST	https://files.dropzone-sync.ru/upload/chunk-001	files.dropzone-sync.ru	200	2024-03-14T19:15:31Z	20021461	282	File Host	Allowed	Allowed	227	TCP_MISS	python-requests/2.31.0	
10.12.7.88	m.chen	Finance	POST	https://files.dropzone-sync.ru/upload/chunk-002	files.dropzone-sync.ru	200	2024-03-14T19:17:53Z	20278399	464	File Host	Allowed	Allowed	5	TCP_MISS	python-requests/2.31.0	
10.12.7.88	m.chen	Finance	POST	https://files.dropzone-sync.ru/upload/chunk-003	files.dropzone-sync.ru	200	2024-03-14T19:20:04Z	21267135	388	File Host	Allowed	Allowed	153	TCP_MISS	python-requests/2.31.0	
10.12.7.88	m.chen	Finance	POST	https://files.dropzone-sync.ru/upload/chunk-004	files.dropzone-sync.ru	200	2024-03-14T19:24:53Z	18065248	436	File Host	Allowed	Allowed	19	TCP_MISS	python-requests/2.31.0	
10.12.7.88	m.chen	Finance	POST	https://files.dropzone-sync.ru/upload/chunk-005	files.dropzone-sync.ru	200	2024-03-14T19:27:09Z	20443920	677	File Host	Allowed	Allowed	62	TCP_MISS	python-requests/2.31.0	
10.12.7.88	m.chen	Finance	POST	https://files.dropzone-sync.ru/upload/chunk-006	files.dropzone-sync.ru	200	2024-03-14T19:30:25Z	23028785	397	File Host	Allowed	Allowed	37	TCP_MISS	python-requests/2.31.0	
10.12.7.88	m.chen	Finance	POST	https://files.dropzone-sync.ru/upload/chunk-007	files.dropzone-sync.ru	200	2024-03-14T19:32:59Z	19314115	684	File Host	Allowed	Allowed	45	TCP_MISS	python-requests/2.31.0	
10.12.7.88	m.chen	Finance	POST	https://files.dropzone-sync.ru/upload/chunk-008	files.dropzone-sync.ru	200	2024-03-14T19:36:40Z	19437811	717	File Host	Allowed	Allowed	59	TCP_MISS	python-requests/2.31.0	
10.12.7.88	m.chen	Finance	POST	https://files.dropzone-sync.ru/upload/chunk-009	files.dropzone-sync.ru	200	2024-03-14T19:40:00Z	22836815	738	File Host	Allowed	Allowed	61	TCP_MISS	python-requests/2.31.0	
10.12.7.88	m.chen	Finance	POST	https://files.dropzone-sync.ru/upload/chunk-010	files.dropzone-sync.ru	200	2024-03-14T19:42:49Z	22313829	652	File Host	Allowed	Allowed	22	TCP_MISS	python-requests/2.31.0	
10.12.7.88	m.chen	Finance	POST	https://files.dropzone-sync.ru/upload/chunk-011	files.dropzone-sync.ru	200	2024-03-14T19:45:09Z	18922500	782	File Host	Allowed	Allowed	79	TCP_MISS	python-requests/2.31.0	
